date,sequence,doctype,section,text
20170614,1,MINUTES,STAFF_ECSIT,"Total nonfarm payroll employment expanded further in April and May, and the average pace of job gains over the first five months of the year was solid. The unemployment rate moved down to 4.3 percent in May; the unemployment rates for African Americans and for Hispanics stepped down but remained above the unemployment rates for Asians and for whites. The overall labor force participation rate declined somewhat, and the share of workers employed part time for economic reasons decreased a little. The rate of private-sector job openings increased in March and April, while the quits rate was little changed and the hiring rate moved down. The four-week moving average of initial claims for unemployment insurance benefits remained at a very low level through early June. Measures of labor compensation continued to rise at moderate rates. Compensation per hour in the nonfarm business sector increased 2-1/4 percent over the four quarters ending in the first quarter, a bit slower than over the same period a year earlier. Average hourly earnings for all employees increased 2-1/2 percent over the 12 months ending in May, about the same as over the comparable period a year earlier."
20170614,2,MINUTES,STAFF_ECSIT,"Total industrial production rose considerably in April, reflecting gains in manufacturing, mining, and utilities output. Automakers' assembly schedules suggested that motor vehicle production would slow in subsequent months, but broader indicators of manufacturing production, such as the new orders indexes from national and regional manufacturing surveys, pointed to modest gains in factory output over the near term."
20170614,3,MINUTES,STAFF_ECSIT,"Real PCE rose solidly in April after increasing only modestly in the first quarter. Light motor vehicle sales picked up in April but then moved down somewhat in May. The components of the nominal retail sales data used by the Bureau of Economic Analysis to construct its estimate of PCE were flat in May, but estimated increases in these components of sales for the previous two months were revised up. In addition, recent readings on key factors that influence consumer spending pointed to further solid growth in total real PCE in the near term, including continued gains in employment, real disposable personal income, and households' net worth. Moreover, consumer sentiment, as measured by the University of Michigan Surveys of Consumers, remained upbeat in May."
20170614,4,MINUTES,STAFF_ECSIT,"Residential investment appeared to be slowing after increasing briskly in the first quarter. The first-quarter strength may have reflected housing activity shifting earlier in response to unseasonably warm weather last quarter, to an anticipation of higher future interest rates, or to both. Starts of new single-family homes edged up in April, but the issuance of building permits for these homes declined somewhat. Meanwhile, starts of multifamily units fell. Moreover, sales of both new and existing homes decreased in April."
20170614,5,MINUTES,STAFF_ECSIT,"Real private expenditures for business equipment and intellectual property seemed to be increasing further after rising at a solid pace in the first quarter. Both nominal shipments and new orders of nondefense capital goods excluding aircraft rose in April, and new orders continued to exceed shipments, pointing to further gains in shipments in the near term. In addition, indicators of business sentiment were upbeat in recent months. Al­though firms' nominal spending for nonresidential structures excluding drilling and mining declined in April, the number of oil and gas rigs in operation, an indicator of spending for structures in the drilling and mining sector, continued to rise through early June."
20170614,6,MINUTES,STAFF_ECSIT,"Nominal federal government spending data for April and May pointed to essentially flat real federal purchases in the second quarter. Real state and local government purchases appeared to be moving down, as state and local government payrolls declined, on net, in April and May, and nominal construction expenditures by these governments decreased in April."
20170614,7,MINUTES,STAFF_ECSIT,"The nominal U.S. international trade deficit widened slightly in March, with a small decline in exports and a small increase in imports. The March data, together with revised estimates for earlier months, indicated that real exports grew briskly in the first quarter and at a faster pace than in the second half of 2016. Real imports also increased in the first quarter but at a slower pace than in the second half of 2016. In April, the nominal trade deficit widened, as imports picked up while exports declined slightly. Net exports were estimated to have made a small positive contribution to real GDP growth in the first quarter. However, the April trade data suggested that net exports might be a slight drag on real GDP growth in the second quarter."
20170614,8,MINUTES,STAFF_ECSIT,"Total U.S. consumer prices, as measured by the PCE price index, increased 1-3/4 percent over the 12 months ending in April. Core PCE price inflation was 1-1/2 percent over those same 12 months. Over the 12 months ending in May, the consumer price index (CPI) rose a little less than 2 percent, while core CPI inflation was 1-3/4 percent. The median of inflation expectations over the next 5 to 10 years from the Michigan survey was unchanged in May, and the median expectation for PCE price inflation over the next 10 years from the Survey of Professional Forecasters also held steady in the second quarter. Likewise, the medians of longer-run inflation expectations from the Desk's Survey of Primary Dealers and Survey of Market Participants were essentially unchanged in June."
20170614,9,MINUTES,STAFF_ECSIT,"The economic expansions in Canada and the euro area as well as in China and many other emerging market economies (EMEs) continued to firm in the first quarter. In contrast, economic growth in the United Kingdom slowed sharply. Recent indicators suggested that real GDP growth in most foreign economies remained solid in the second quarter. Headline inflation across the advanced foreign economies (AFEs) generally appeared to moderate from the pace registered over the first quarter, as the effects of earlier increases in energy prices started to fade; core inflation continued to be subdued in many AFEs. Among the EMEs, inflation in China rose while inflation in Latin America fell. In Mexico, the effects of fuel price hikes in January and the pass-through from earlier currency depreciation to prices started to wane, but inflation remained above the central bank's target."
20170614,10,MINUTES,STAFF_FINSIT,"Staff Review of the Financial Situation Domestic financial market conditions remained generally accommodative over the intermeeting period. U.S. equity prices increased over the period, longer-term Treasury yields declined, and the dollar depreciated. A decline in the perceived likelihood of a significant fiscal expansion and the below-expectations reading on the April CPI reportedly contributed to lower yields on longer-tenor Treasury securities. Market participants' perceptions of an improved global economic outlook appeared to provide some support to prices of risk assets."
20170614,11,MINUTES,STAFF_FINSIT,"FOMC communications over the intermeeting period were viewed as broadly in line with investors' expectations that the Committee would continue to remove policy accommodation at a gradual pace. Market participants interpreted the May FOMC statement and the meeting minutes as indicating that the Committee had not materially changed its economic outlook. In response to the discussion of SOMA reinvestment policy in the minutes, a number of market participants reportedly pulled forward their expectations for the most likely timing of a change to the Committee's reinvestment policy, a shift that was evident in the responses to the Desk's Survey of Primary Dealers and Survey of Market Participants. However, investors also reportedly viewed the Committee's planning as mitigating the risk that the process of reducing the size of the Federal Reserve's balance sheet would lead to outsized movements in interest rates or have adverse effects on market functioning."
20170614,12,MINUTES,STAFF_FINSIT,"The probability of an increase in the target range for the federal funds rate occurring at the June meeting, as implied by quotes on federal funds futures contracts, rose to a high level. However, the expected federal funds rate from late 2018 to the end of 2020 implied by OIS quotes declined slightly. Immediately following the May FOMC meeting, nominal Treasury yields rose at short and intermediate maturities, reportedly reflecting the response of investors to a passage in the postmeeting statement indicating the Committee's view that the slowing in real GDP growth during the first quarter was likely to be transitory. Later in the intermeeting period, yields declined in reaction to the release of weaker-than-expected April CPI data and the somewhat disappointing May employment report. On balance, the Treasury yield curve flattened, with short-term yields rising modestly and the 10-year yield declining. Both 5-year and 5-to-10-year-forward TIPS-based inflation compensation declined, in part reflecting the below-expectations inflation data."
20170614,13,MINUTES,STAFF_FINSIT,"Broad U.S. equity price indexes increased. One-month-ahead option-implied volatility on the S&P 500 index--the VIX--was little changed, on net, and remained near the lower end of its historical range."
20170614,14,MINUTES,STAFF_FINSIT,Conditions in short-term funding markets were stable over the intermeeting period. Yields on a broad set of money market instruments remained in the ranges observed since the FOMC increased the target range for the federal funds rate in March. Term OIS rates rose as expectations firmed for an increase in the federal funds rate target at this meeting.
20170614,15,MINUTES,STAFF_FINSIT,"Financing conditions for nonfinancial businesses continued to be accommodative. Commercial and industrial loans outstanding increased in April and May after being weak in the first quarter, al­though the growth of these loans remained well below the pace seen a year ago. Issuance of both corporate debt and equity was strong. Gross issuance of institutional leveraged loans was solid in April and May, al­though it receded from the near-record levels seen over the previous two months."
20170614,16,MINUTES,STAFF_FINSIT,"Commercial real estate (CRE) loans on banks' books grew robustly in April and May, with nonfarm nonresidential loans leading the expansion. However, recent CRE loan growth was a bit slower than that during the first quarter, in part reflecting a slowdown in lending for both construction and multifamily units. Issuance of commercial mortgage-backed securities (CMBS) through the first five months of this year was similar to the issuance over the same period a year earlier. While delinquency rates on CRE loans held by banks edged down further in the first quarter, the delinquency rates on loans in CMBS pools continued to increase. The rise in CMBS delinquency rates was mostly confined to loans that were originated during the period of weak underwriting before the financial crisis. The increase in those delinquencies had generally been expected by market participants and was not anticipated to have a material effect on credit availability or market conditions."
20170614,17,MINUTES,STAFF_FINSIT,"Residential mortgage rates declined slightly, in line with yields on longer-term Treasury and mortgage-backed securities, but remained elevated relative to the third quarter of 2016. Despite the higher level of mortgage rates, growth in mortgage lending for home purchases remained near the upper end of its recent range during the first quarter. Delinquency rates on residential mortgage loans continued to edge down amid robust house price growth and still-tight lending standards for households with low credit scores and hard-to-document incomes."
20170614,18,MINUTES,STAFF_FINSIT,"Financing conditions in consumer credit markets remained generally accommodative, although some indicators pointed to modest reductions in credit availability in recent months. Tighter conditions for credit card borrowing were especially apparent within the subprime segment, where there had been some further deterioration of credit performance. On a year-over-year basis, overall credit card balances continued to grow in April at a robust rate, although the pace had moderated a bit from that of 2016."
20170614,19,MINUTES,STAFF_FINSIT,"Growth in auto loans remained solid through the first quarter. Overall delinquency rates on auto loans continued to be relatively low, but the delinquency rate among subprime borrowers remained elevated, reflecting easier lending standards in 2015 and 2016. Recent evidence suggested that these lending standards had tightened; the credit rating of the average borrower had trended higher, and new extensions of subprime auto loans had declined."
20170614,20,MINUTES,STAFF_FINSIT,"Over the period since the May FOMC meeting, foreign financial markets were influenced by incoming economic data and by political developments both abroad and in the United States. Most AFE and EME equity indexes edged higher, supported by robust first-quarter earnings reports and generally positive data releases overseas. The broad U.S. dollar depreciated about 1-3/4 percent over the intermeeting period, weakening against both AFE and EME currencies. In particular, the dollar depreciated against the Canadian dollar following communications by the Bank of Canada suggesting that the removal of policy accommodation could occur sooner than previously expected by market participants. The dollar also depreciated against the euro, which was supported by the results of the French presidential election and by stronger-than-expected macroeconomic releases. Those data releases prompted the European Central Bank at its June 8 meeting to change its assessment of risks to the economic outlook from ""tilted to the downside"" to ""balanced."" U.S. developments, including mixed economic data reports, also weighed on the dollar. In contrast, the dollar strengthened against sterling following the U.K. parliamentary election. Changes in longer-dated AFE sovereign bond yields were mixed, while shorter-dated yields moved slightly higher. EME sovereign spreads were little changed, while flows into EME mutual funds remained robust. However, Brazilian sovereign spreads widened and the Brazilian real depreciated notably amid increased political uncertainty."
20170614,21,MINUTES,STAFF_OUTLOOK,"Staff Economic Outlook In the U.S. economic projection prepared by the staff for the June FOMC meeting, real GDP growth was forecast to step up to a solid pace in the second quarter following its weak reading in the first quarter, primarily reflecting faster real PCE growth. On balance, the incoming data on aggregate spending were a little stronger than the staff had expected, and the forecast of real GDP growth for the current year was a bit higher than in the previous projection. Beyond this year, the projection for real GDP growth was essentially unchanged. The staff continued to project that real GDP would expand at a modestly faster pace than potential output in 2017 through 2019, supported in part by the staff's maintained assumption that fiscal policy would become more expansionary in the coming years. The unemployment rate was projected to decline gradually over the next couple of years and to continue running below the staff's estimate of its longer-run natural rate over this period."
20170614,22,MINUTES,STAFF_OUTLOOK,"The staff's forecast for consumer price inflation, as measured by the change in the PCE price index, was revised down slightly for 2017 because of the weaker-than-expected incoming data for inflation. However, the projection was little changed thereafter, as the recent weakness in inflation was viewed as transitory. Inflation was still expected to be somewhat higher this year than last year, largely reflecting an upturn in the prices for food and non-energy imports. The staff projected that inflation would increase further in the next couple of years, and that it would be close to the Committee's longer-run objective in 2018 and at 2 percent in 2019."
20170614,23,MINUTES,STAFF_OUTLOOK,"The staff viewed the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as similar to the average of the past 20 years. Many financial market indicators of uncertainty were subdued, and the uncertainty associated with the foreign outlook appeared to have subsided further, on balance, since late last year; these developments were judged as counterweights to elevated measures of economic policy uncertainty. The staff saw the risks to the forecasts for real GDP and the unemployment rate as balanced; the staff's assessment was that the downside risks associated with monetary policy not being well positioned to respond to adverse shocks had diminished since its previous forecast. The risks to the projection for inflation also were seen as roughly balanced. The downside risks from the possibility that longer-term inflation expectations may have edged down or that the dollar could appreciate substantially were seen as essentially counterbalanced by the upside risk that inflation could increase more than expected in an economy that was projected to continue operating above its longer-run potential."
20170614,24,MINUTES,FOMC_ECON,"Participants' Views on Current Conditions and the Economic Outlook In conjunction with this FOMC meeting, members of the Board of Governors and Federal Reserve Bank presidents submitted their projections of the most likely outcomes for real output growth, the unemployment rate, and inflation for each year from 2017 through 2019 and over the longer run, based on their individual assessments of the appropriate path for the federal funds rate. 4 The longer-run projections represented each participant's assessment of the rate to which each variable would be expected to converge, over time, under appropriate monetary policy and in the absence of further shocks to the economy. 5 These projections and policy assessments are described in the Summary of Economic Projections (SEP), which is an addendum to these minutes."
20170614,25,MINUTES,FOMC_ECON,"In their discussion of the economic situation and the outlook, meeting participants agreed that the information received over the intermeeting period indicated that the labor market had continued to strengthen and that economic activity had been rising moderately, on average, so far this year. Job gains had moderated since the beginning of the year but had remained solid, on average, and the unemployment rate had declined. Household spending had picked up in recent months, and business fixed investment had continued to expand. Inflation measured on a 12-month basis had declined recently and, like the measure excluding food and energy prices, had been running somewhat below 2 percent. Market-based measures of inflation compensation remained low; survey-based measures of longer-term inflation expectations were little changed on balance."
20170614,26,MINUTES,FOMC_ECON,"Participants generally saw the incoming information on spending and labor market indicators as consistent, overall, with their expectations and indicated that their views of the outlook for economic growth and the labor market had changed only slightly since the May FOMC meeting. As anticipated, growth in consumer spending seemed to have bounced back from a weak first quarter, and participants continued to expect that, with further gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace and labor market conditions would strengthen somewhat further. In light of surprisingly low recent readings on inflation, participants expected that inflation on a 12-month basis would remain somewhat below 2 percent in the near term. However, participants judged that inflation would stabilize around the Committee's 2 percent objective over the medium term."
20170614,27,MINUTES,FOMC_ECON,"Growth in consumer spending appeared to be rebounding after slowing in the first quarter of this year. Participants generally continued to expect that ongoing job gains, rising household income and wealth, and improved household balance sheets would support moderate growth in household spending over the medium term. However, District contacts reported that automobile sales had slowed recently; some contacts expected sales to slow further, while others believed that sales were leveling out."
20170614,28,MINUTES,FOMC_ECON,"Participants generally agreed that business fixed investment had continued to expand in recent months, supported in particular by a rebound in the energy sector. District contacts suggested that an expansion in oil production capacity was likely to continue in the near term, though the longer-term outlook was more uncertain. Conditions in the manufacturing sector in several Districts were reportedly strong, but activity in a couple of them had slowed in recent months from a high level, and some contacts in the automobile industry reported declines in production that they expected to continue in the near term. District reports regarding the service sector were generally positive. In contrast, contacts in a couple of Districts indicated that conditions in the agricultural sector remained weak. Contacts in many Districts remained optimistic about business prospects, which were supported in part by improving global conditions. However, this optimism appeared to have recently abated somewhat, partly because contacts viewed the likelihood of significant fiscal stimulus as having diminished. Contacts at some large firms indicated that they had curtailed their capital spending, in part because of uncertainty about changes in fiscal and other government policies; some contacts at smaller firms, however, indicated that their capital spending plans had not been appreciably affected by news about government policy. Reports regarding housing construction from District contacts were mixed."
20170614,29,MINUTES,FOMC_ECON,"Labor market conditions continued to strengthen in recent months. The unemployment rate fell from 4.5 percent in March to 4.3 percent in May and was below levels that participants judged likely to be normal over the longer run. Monthly increases in nonfarm payrolls averaged 160,000 since the beginning of the year, down from 187,000 per month in 2016 but still well above estimates of the pace necessary to absorb new entrants in the labor force. A few participants interpreted this slowing in payroll growth as an expected development that reflected a tight labor market. Other labor market indicators, such as the number of job openings and broader measures of unemployment, were also seen as consistent with labor market conditions having strengthened in recent months. Moreover, contacts in several Districts reported shortages of workers in selected occupations and in some cases indicated that firms were significantly increasing salaries and benefits in order to attract or keep workers. However, other contacts reported only modest wage gains, and participants observed that measures of labor compensation for the overall economy continued to rise only moderately despite strengthening labor market conditions. A couple of participants saw the restrained increases in labor compensation as consistent with the low productivity growth and moderate inflation experienced in recent years. In light of the recent behavior of labor compensation and consumer prices as well as demographic trends, a number of participants lowered their estimate of the longer-run normal level of the unemployment rate."
20170614,30,MINUTES,FOMC_ECON,"Recent readings on headline and core PCE price inflation had come in lower than participants had expected. On a 12-month basis, headline PCE price inflation was running somewhat below the Committee's 2 percent objective in April, partly because of factors that appeared to be transitory. Core PCE price inflation--which historically has been a more useful predictor of future inflation, al­though it, too, can be affected by transitory factors--moved down from 1.8 percent in March to 1.5 percent in April. In addition, CPI inflation in May came in lower than expected. Most participants viewed the recent softness in these price data as largely reflecting idiosyncratic factors, including sharp declines in prices of wireless telephone services and prescription drugs, and expected these developments to have little bearing on inflation over the medium run. Participants continued to expect that, as the effects of transitory factors waned and labor market conditions strengthened further, inflation would stabilize around the Committee's 2 percent objective over the medium term. Several participants suggested that recent increases in import prices were consistent with this expectation. However, several participants expressed concern that progress toward the Committee's 2 percent longer-run inflation objective might have slowed and that the recent softness in inflation might persist. Such persistence might occur in part because upward pressure on inflation from resource utilization may be limited, as the relationship between these two variables appeared to be weaker than in previous decades. However, a couple of other participants raised the concern that a tighter relationship between inflation and resource utilization could reemerge if the unemployment rate ran significantly below its longer-run normal level, which could result in inflation running persistently above the Committee's 2 percent objective."
20170614,31,MINUTES,FOMC_ECON,"Overall, participants continued to see the near-term risks to the economic outlook as roughly balanced. Participants again noted the uncertainty regarding the possible enactment, timing, and nature of changes to fiscal and other government policies and saw both upside and downside risks to the economic outlook associated with such changes. A number of participants, pointing to improved prospects for foreign economic growth, viewed the downside risks to the U.S. economic outlook stemming from international developments as having receded further over the intermeeting period. With regard to the outlook for inflation, some participants emphasized downside risks, particularly in light of the recent low readings on inflation along with measures of inflation compensation and some survey measures of inflation expectations that were still low. However, a couple of participants expressed concern that a substantial undershooting of the longer-run normal rate of unemployment could pose an appreciable upside risk to inflation or give rise to macroeconomic or financial imbalances that eventually could lead to a significant economic downturn. Participants agreed that the Committee should continue to monitor inflation developments closely."
20170614,32,MINUTES,FOMC_ECON,"In their discussion of recent developments in financial markets, participants observed that, over the intermeeting period, equity prices rose, longer-term interest rates declined, and volatility in financial markets was generally low. They also noted that, according to some measures, financial conditions had eased even as the Committee reduced policy accommodation and market participants continued to expect further steps to tighten monetary policy. Participants discussed possible reasons why financial conditions had not tightened. Corporate earnings growth had been robust; nevertheless, in the assessment of a few participants, equity prices were high when judged against standard valuation measures. Longer-term Treasury yields had declined since earlier in the year and remained low. Participants offered various explanations for low bond yields, including the prospect of sluggish longer-term economic growth as well as the elevated level of the Federal Reserve's longer-term asset holdings. Some participants suggested that increased risk tolerance among investors might be contributing to elevated asset prices more broadly; a few participants expressed concern that subdued market volatility, coupled with a low equity premium, could lead to a buildup of risks to financial stability."
20170614,33,MINUTES,FOMC_ECON,"In their discussion of monetary policy, participants generally saw the outlook for economic activity and the medium-term outlook for inflation as little changed and viewed a continued gradual removal of monetary policy accommodation as being appropriate. Based on this assessment, almost all participants expressed the view that it would be appropriate for the Committee to raise the target range for the federal funds rate 25 basis points at this meeting. These participants agreed that, even after an increase in the target range for the federal funds rate at this meeting, the stance of monetary policy would remain accommodative, supporting additional strengthening in labor market conditions and a sustained return to 2 percent inflation. A few participants also judged that the case for a policy rate increase at this meeting was strengthened by the easing, by some measures, in overall financial conditions over the previous six months. One participant did not believe it was appropriate to raise the federal funds rate target range at this meeting; this participant suggested that the Committee should maintain the target range for the federal funds rate at 3/4 to 1 percent until the inflation rate was actually moving toward the Committee's 2 percent longer-run objective."
20170614,34,MINUTES,FOMC_ECON,"Participants noted that, with the process of normalization of the level of the federal funds rate continuing, it would likely become appropriate this year for the Committee to announce and implement a specific timetable for its program of reducing reinvestment of the Federal Reserve's securities holdings. It was observed that the ensuing reduction in securities holdings would be gradual and would follow an extended period of Committee communications on balance sheet normalization policy, including the information that would be released at the conclusion of this meeting. Consequently, the effect on financial market conditions of the eventual announcement of the beginning of the Federal Reserve's balance sheet normalization was expected to be limited."
20170614,35,MINUTES,FOMC_ECON,"Participants expressed a range of views about the appropriate timing of a change in reinvestment policy. Several preferred to announce a start to the process within a couple of months; in support of this approach, it was noted that the Committee's communications had helped prepare the public for such a step. However, some others emphasized that deferring the decision until later in the year would permit additional time to assess the outlook for economic activity and inflation. A few of these participants also suggested that a near-term change to reinvestment policy could be misinterpreted as signifying that the Committee had shifted toward a less gradual approach to overall policy normalization."
20170614,36,MINUTES,FOMC_ECON,"Several participants indicated that the reduction in policy accommodation arising from the commencement of balance sheet normalization was one basis for believing that, if economic conditions evolved broadly as anticipated, the target range for the federal funds rate would follow a less steep path than it otherwise would. However, some other participants suggested that they did not see the balance sheet normalization program as a factor likely to figure heavily in decisions about the target range for the federal funds rate. A few of these participants judged that the degree of additional policy firming that would result from the balance sheet normalization program was modest."
20170614,37,MINUTES,FOMC_ECON,"Participants generally reiterated their support for continuing a gradual approach to raising the federal funds rate. Several participants expressed confidence that a series of further increases in the federal funds rate in coming years, along the lines implied by the medians of the projections for the federal funds rate in the June SEP, would contribute to a stabilization, over the medium term, of the inflation rate around the Committee's 2 percent objective, especially as this tightening of monetary policy would affect the economy only with a lag and would start from a point at which policy was still accommodative. However, a few participants who supported an increase in the target range at the present meeting indicated that they were less comfortable with the degree of additional policy tightening through the end of 2018 implied by the June SEP median federal funds rate projections. These participants expressed concern that such a path of increases in the policy rate, while gradual, might prove inconsistent with a sustained return of inflation to 2 percent."
20170614,38,MINUTES,FOMC_ECON,"Several participants endorsed a policy approach, such as that embedded in many participants' projections, in which the unemployment rate would undershoot their current estimates of the longer-term normal rate for a sustained period. They noted that the longer-run normal rate of unemployment is difficult to measure and that recent evidence suggested resource pressures generated only modest responses of nominal wage growth and inflation. Against this backdrop, possible benefits cited by policymakers of a period of tight labor markets included a further rise in nominal wage growth that would bolster inflation expectations and help push the inflation rate closer to the Committee's 2 percent longer-run goal, as well as a stimulus to labor market participation and business fixed investment. It was also suggested that the symmetry of the Committee's inflation goal might be underscored if inflation modestly exceeded 2 percent for a time, as such an outcome would follow a long period in which inflation had undershot the 2 percent longer-term objective. Several participants expressed concern that a substantial and sustained unemployment undershooting might make the economy more likely to experience financial instability or could lead to a sharp rise in inflation that would require a rapid policy tightening that, in turn, could raise the risk of an economic downturn. However, other participants noted that if a sharp rise in inflation or inflation expectations did occur, the Committee could readily respond using conventional monetary policy tools. With regard to financial stability, one participant emphasized the importance of remaining vigilant about financial developments but observed that previous episodes of elevated financial imbalances and low unemployment had limited relevance for the present situation, as the current system of financial regulation was likely more robust than that prevailing before the financial crisis."
20170614,39,MINUTES,FOMC_POLICY,"Committee Policy Action In their discussion of monetary policy for the period ahead, members judged that information received since the Federal Open Market Committee met in May indicated that the labor market had continued to strengthen and that economic activity had been rising moderately so far this year. Job gains had moderated but had been solid, on average, since the beginning of the year, and the unemployment rate had declined. Household spending had picked up in recent months, and business fixed investment had continued to expand."
20170614,40,MINUTES,FOMC_POLICY,Inflation on a 12-month basis had declined recently and was running somewhat below 2 percent. The measure of inflation excluding food and energy prices was likewise running somewhat below 2 percent. Market-based measures of inflation compensation remained low; survey-based measures of longer-term inflation expectations had changed little on balance.
20170614,41,MINUTES,FOMC_POLICY,"With respect to the economic outlook and its implications for monetary policy, members continued to expect that, with gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace, and labor market conditions would strengthen somewhat further. Inflation on a 12-month basis was expected to remain somewhat below 2 percent in the near term, but almost all members expected it to stabilize around 2 percent over the medium term, al­though they were monitoring inflation developments closely. Members continued to judge that there was significant uncertainty about the effects of possible changes in fiscal and other government policies but that near-term risks to the economic outlook appeared roughly balanced, especially as risks related to foreign economic and financial developments had diminished."
20170614,42,MINUTES,FOMC_POLICY,"After assessing current conditions and the outlook for economic activity, the labor market, and inflation, all but one member agreed to raise the target range for the federal funds rate to 1 to 1-1/4 percent. They noted that the stance of monetary policy remained accommodative, thereby supporting some further strengthening in labor market conditions and a sustained return to 2 percent inflation."
20170614,43,MINUTES,FOMC_POLICY,"Members agreed that, in determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee would assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation. This assessment would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments. Members also agreed that they would carefully monitor actual and expected developments in inflation in relation to the Committee's symmetric inflation goal. They expected that economic conditions would evolve in a manner that would warrant gradual increases in the federal funds rate, and they agreed that the federal funds rate was likely to remain, for some time, below levels that are expected to prevail in the longer run. However, the actual path of the federal funds rate would depend on the economic outlook as informed by incoming data."
20170614,44,MINUTES,FOMC_POLICY,"The Committee also decided to maintain its existing policy of reinvesting principal payments from its holdings of agency debt and agency mortgage-backed securities in agency mortgage-backed securities and of rolling over maturing Treasury securities at auction. The Committee expected to begin implementing a balance sheet normalization program in 2017, provided that the economy evolves broadly as anticipated. This program, which would gradually reduce the Federal Reserve's securities holdings by decreasing reinvestment of principal payments from those securities, was described in an addendum to the Committee's Policy Normalization Principles and Plans to be released after this meeting."
20170614,45,MINUTES,FOMC_POLICY,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive, to be released at 2:00 p.m.:"
20170614,46,MINUTES,OTHER_MINUTES,"""Effective June 15, 2017, the Federal Open Market Committee directs the Desk to undertake open market operations as necessary to maintain the federal funds rate in a target range of 1 to 1-1/4 percent, including overnight reverse repurchase operations (and reverse repurchase operations with maturities of more than one day when necessary to accommodate weekend, holiday, or similar trading conventions) at an offering rate of 1.00 percent, in amounts limited only by the value of Treasury securities held outright in the System Open Market Account that are available for such operations and by a per-counterparty limit of $30 billion per day."
20170614,47,MINUTES,OTHER_MINUTES,"The Committee directs the Desk to continue rolling over maturing Treasury securities at auction and to continue reinvesting principal payments on all agency debt and agency mortgage-backed securities in agency mortgage-backed securities. The Committee also directs the Desk to engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency mortgage-backed securities transactions."""
20170614,48,MINUTES,OTHER_MINUTES,The vote also encompassed approval of the statement below to be released at 2:00 p.m.:
20170614,49,MINUTES,OTHER_MINUTES,"""Information received since the Federal Open Market Committee met in May indicates that the labor market has continued to strengthen and that economic activity has been rising moderately so far this year. Job gains have moderated but have been solid, on average, since the beginning of the year, and the unemployment rate has declined. Household spending has picked up in recent months, and business fixed investment has continued to expand. On a 12-month basis, inflation has declined recently and, like the measure excluding food and energy prices, is running somewhat below 2 percent. Market-based measures of inflation compensation remain low; survey-based measures of longer-term inflation expectations are little changed, on balance."
20170614,50,MINUTES,OTHER_MINUTES,"Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability. The Committee continues to expect that, with gradual adjustments in the stance of monetary policy, economic activity will expand at a moderate pace, and labor market conditions will strengthen somewhat further. Inflation on a 12-month basis is expected to remain somewhat below 2 percent in the near term but to stabilize around the Committee's 2 percent objective over the medium term. Near-term risks to the economic outlook appear roughly balanced, but the Committee is monitoring inflation developments closely."
20170614,51,MINUTES,OTHER_MINUTES,"In view of realized and expected labor market conditions and inflation, the Committee decided to raise the target range for the federal funds rate to 1 to 1-1/4 percent. The stance of monetary policy remains accommodative, thereby supporting some further strengthening in labor market conditions and a sustained return to 2 percent inflation."
20170614,52,MINUTES,OTHER_MINUTES,"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation. This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments. The Committee will carefully monitor actual and expected inflation developments relative to its symmetric inflation goal. The Committee expects that economic conditions will evolve in a manner that will warrant gradual increases in the federal funds rate; the federal funds rate is likely to remain, for some time, below levels that are expected to prevail in the longer run. However, the actual path of the federal funds rate will depend on the economic outlook as informed by incoming data."
20170614,53,MINUTES,OTHER_MINUTES,"The Committee is maintaining its existing policy of reinvesting principal payments from its holdings of agency debt and agency mortgage-backed securities in agency mortgage-backed securities and of rolling over maturing Treasury securities at auction. The Committee currently expects to begin implementing a balance sheet normalization program this year, provided that the economy evolves broadly as anticipated. This program, which would gradually reduce the Federal Reserve's securities holdings by decreasing reinvestment of principal payments from those securities, is described in the accompanying addendum to the Committee's Policy Normalization Principles and Plans."""
20170614,54,MINUTES,OTHER_MINUTES,"Voting for this action: Janet L. Yellen, William C. Dudley, Lael Brainard, Charles L. Evans, Stanley Fischer, Patrick Harker, Robert S. Kaplan, and Jerome H. Powell."
20170614,55,MINUTES,OTHER_MINUTES,Voting against this action: Neel Kashkari.
